cell_id,NRAS.1.115258747.C...2,NRAS.1.115258747.C...3,DNMT3A.2.25457243.G,NPM1.5.170837543.C,FLT3.13.28592642.C,FLT3.13.28608243.X
c922,21,21,10,10,58,25
c923,8,8,35,31,36,8
c924,18,18,39,30,24,10
c925,5,5,15,34,64,9
c926,24,24,35,26,112,18
c927,45,45,50,32,143,8
c928,19,19,33,27,88,28
c929,16,16,25,29,63,20
c930,28,28,54,32,66,13
c931,43,43,62,40,36,26
c932,24,24,31,16,34,19
c933,13,13,19,5,87,26
c934,14,14,20,13,58,21
c935,60,60,35,85,68,15
c936,7,7,24,8,60,15
c937,16,16,38,41,69,45
c938,16,16,12,9,55,6
c939,9,9,21,3,72,31
c940,13,13,26,38,53,10
c941,22,22,28,32,27,9
c942,14,14,32,23,97,12
c943,10,10,38,36,76,15
c944,42,42,22,56,72,7
c945,18,18,20,1,34,18
c946,28,28,46,10,96,38
c947,44,44,36,27,109,38
c948,27,27,23,35,57,12
c949,13,13,35,39,70,19
c950,6,6,6,9,124,16
c951,9,9,23,2,60,5
c952,29,29,41,53,54,13
c953,5,5,8,11,45,14
c954,78,78,142,155,207,50
c955,31,31,65,49,70,23
c956,23,23,26,11,90,31
c957,20,20,43,3,56,13
c958,35,35,66,30,86,59
c959,25,25,14,11,66,11
c960,25,25,48,59,130,52
c961,13,13,18,1,52,45
c962,3,3,15,4,46,1
c963,27,27,28,47,29,11
c964,16,16,26,40,68,18
c965,14,14,18,5,68,32
c966,12,12,21,13,119,38
c967,71,71,118,159,52,13
c968,14,14,25,46,44,10
c969,14,14,26,16,56,8
c970,22,22,31,57,70,10
c971,18,18,70,92,126,26
c972,10,10,24,2,82,32
c973,19,19,29,15,132,14
c974,25,25,27,6,90,16
c975,19,19,17,5,72,6
c976,19,19,20,24,74,9
c977,24,24,16,10,84,12
c978,61,61,114,130,130,43
c979,39,39,73,90,98,23
c980,13,13,13,9,90,14
c981,40,40,62,32,140,22
c982,66,66,54,104,68,46
c983,23,23,34,4,188,54
c984,41,41,36,2,104,24
c985,39,39,50,71,58,12
c986,24,24,16,17,57,14
c987,48,48,98,22,160,36
c988,43,43,52,88,125,20
c989,34,34,89,6,8,5
c990,15,15,32,11,65,6
c991,14,14,20,7,50,16
c992,34,34,56,13,57,14
c993,40,40,41,42,85,32
c994,8,8,32,20,30,4
c995,13,13,6,20,119,26
c996,18,18,24,21,27,8
c997,15,15,29,4,49,11
c998,4,4,20,1,138,14
c999,27,27,54,50,66,8
c1000,33,33,80,15,132,14
c1001,39,39,73,10,90,24
c1002,30,30,55,15,28,16
c1003,21,21,43,15,84,13
c1004,52,52,61,21,130,62
c1005,33,33,33,44,92,17
c1006,54,54,130,153,128,55
c1007,16,16,73,167,80,25
c1008,20,20,20,12,98,16
c1009,41,41,98,65,114,69
c1010,20,20,16,43,61,20
c1011,40,40,60,21,59,5
c1012,13,13,19,4,47,25
c1013,44,44,67,37,57,15
c1014,63,63,117,73,238,53
c1015,34,34,49,24,46,19
c1016,17,17,28,23,73,7
c1017,24,24,34,34,86,17
c1018,26,26,56,9,98,18
c1019,25,25,24,5,56,18
c1020,9,9,29,30,43,6
c1021,16,16,46,68,80,54
c1022,38,38,50,58,91,23
c1023,10,10,34,28,60,30
c1024,13,13,20,2,52,17
c1025,27,27,77,83,45,18
c1026,6,6,16,18,64,13
c1027,14,14,48,21,212,27
c1028,19,19,22,31,42,8
c1029,8,8,17,11,136,13
c1030,27,27,22,34,65,26
c1031,42,42,40,25,264,62
c1032,31,31,34,29,76,13
c1033,56,56,44,78,100,27
c1034,19,19,21,30,76,14
c1035,15,15,32,20,37,46
c1036,33,33,22,46,70,18
c1037,22,22,79,8,222,65
c1038,11,11,33,4,43,16
c1039,9,9,13,2,48,15
c1040,48,48,76,26,106,17
c1041,23,23,57,45,30,15
c1042,57,57,22,77,148,32
c1043,22,22,54,9,68,24
c1044,24,24,26,14,56,9
c1045,26,26,48,76,56,16
c1046,17,17,55,66,60,18
c1047,40,40,56,19,40,17
c1048,37,37,30,40,77,24
c1049,17,17,28,4,159,40
c1050,24,24,40,11,96,19
c1051,9,9,9,9,146,5
c1052,25,25,13,4,40,42
c1053,23,23,30,29,72,15
c1054,42,42,63,77,140,18
c1055,28,28,39,21,84,13
c1056,10,10,35,24,84,30
c1057,20,20,28,24,47,35
c1058,18,18,66,15,46,14
c1059,8,8,37,6,64,31
c1060,9,9,27,3,89,20
c1061,8,8,39,39,88,6
c1062,37,37,32,23,117,29
c1063,43,43,65,53,95,57
c1064,22,22,28,57,78,30
c1065,18,18,17,44,40,12
c1066,63,63,48,32,189,10
c1067,33,33,41,17,62,15
c1068,14,14,61,14,51,13
c1069,34,34,36,41,69,19
c1070,8,8,9,4,38,16
c1071,12,12,67,70,42,12
c1072,25,25,51,2,120,18
c1073,45,45,61,24,76,22
c1074,16,16,24,4,60,5
c1075,40,40,67,47,58,56
c1076,16,16,21,10,44,25
c1077,26,26,27,8,36,11
c1078,24,24,54,46,72,44
c1079,58,58,72,13,140,24
c1080,33,33,66,29,64,12
c1081,12,12,29,17,52,14
c1082,21,21,47,50,67,16
c1083,31,31,66,25,173,26
c1084,9,9,36,13,60,26
c1085,27,27,41,25,48,9
c1086,35,35,38,36,52,1
c1087,28,28,43,34,90,30
c1088,14,14,18,11,38,7
c1089,54,54,142,128,118,69
c1090,20,20,55,13,62,22
c1091,24,24,37,32,44,11
c1092,41,41,33,44,63,11
c1093,57,57,81,40,110,32
c1094,26,26,83,90,108,24
c1095,20,20,45,38,71,18
c1096,18,18,67,89,76,25
c1097,28,28,40,55,62,21
c1098,26,26,41,20,24,7
c1099,17,17,35,52,10,9
c1100,12,12,46,7,74,16
c1101,28,28,35,45,54,9
c1102,41,41,136,23,217,100
c1103,28,28,7,24,62,21
c1104,26,26,22,28,98,18
c1105,4,4,39,8,52,22
c1106,25,25,26,10,96,21
c1107,16,16,39,2,56,21
c1108,21,21,42,108,86,23
c1109,40,40,70,28,138,70
c1110,22,22,23,35,38,29
c1111,25,25,66,104,102,20
c1112,16,16,38,32,31,11
c1113,28,28,46,25,50,10
c1114,28,28,62,89,132,12
c1115,21,21,34,25,66,12
c1116,2,2,29,3,66,16
c1117,9,9,21,14,26,11
c1118,12,12,42,15,79,21
c1119,20,20,34,15,74,21
c1120,34,34,127,110,148,37
c1121,5,5,12,11,127,4
c1122,47,47,68,50,122,14
c1123,21,21,53,41,101,11
c1124,26,26,68,53,151,24
c1125,5,5,24,2,96,16
c1126,19,19,84,53,121,33
c1127,11,11,26,11,46,13
c1128,21,21,94,46,129,33
c1129,15,15,29,31,105,23
c1130,31,31,46,41,83,17
c1131,43,43,77,10,237,51
c1132,22,22,40,52,68,28
c1133,23,23,46,47,80,11
c1134,16,16,61,14,149,25
c1135,20,20,65,43,65,29
c1136,50,50,87,57,138,40
c1137,29,29,42,53,72,16
c1138,12,12,21,9,88,14
c1139,15,15,39,21,52,13
c1140,27,27,35,14,156,55
c1141,21,21,34,11,176,41
c1142,10,10,9,23,6,24
c1143,22,22,47,10,209,67
c1144,9,9,8,1,83,29
c1145,28,28,29,16,46,10
c1146,37,37,14,27,54,8
c1147,48,48,96,53,163,42
c1148,7,7,57,28,128,14
c1149,50,50,59,81,103,10
c1150,58,58,103,61,164,75
c1151,32,32,46,71,71,22
c1152,19,19,18,63,79,11
c1153,5,5,34,15,140,28
c1154,21,21,45,72,74,55
c1155,26,26,67,9,144,22
c1156,28,28,31,32,28,6
c1157,36,36,30,13,93,22
c1158,46,46,55,29,96,14
c1159,74,74,98,5,98,26
c1160,28,28,35,44,96,35
c1161,8,8,5,26,86,17
c1162,19,19,34,45,60,12
c1163,44,44,69,36,61,7
c1164,49,49,87,63,142,47
c1165,22,22,38,3,46,32
c1166,51,51,10,87,143,45
c1167,31,31,35,4,67,21
c1168,10,10,4,24,178,43
c1169,26,26,49,11,73,30
c1170,30,30,61,50,92,16
c1171,25,25,56,13,67,9
c1172,28,28,32,58,57,12
c1173,10,10,8,49,44,10
c1174,21,21,49,12,71,10
c1175,24,24,32,13,103,33
c1176,33,33,63,60,98,14
c1177,8,8,40,0,67,8
c1178,14,14,16,10,120,23
c1179,51,51,183,119,224,36
c1180,19,19,74,70,110,40
c1181,29,29,36,29,108,18
c1182,21,21,10,0,70,12
c1183,42,42,72,63,187,66
c1184,32,32,60,10,104,28
c1185,42,42,78,5,134,32
c1186,24,24,32,3,75,8
c1187,80,80,83,79,206,76
c1188,13,13,8,20,63,10
c1189,19,19,54,34,50,9
c1190,39,39,35,24,117,24
c1191,10,10,8,2,65,6
c1192,36,36,25,5,112,19
c1193,48,48,114,22,275,96
c1194,44,44,85,11,113,29
c1195,21,21,79,44,80,22
c1196,13,13,32,4,49,22
c1197,49,49,78,24,82,20
c1198,25,25,40,31,20,9
c1199,45,45,62,31,107,38
c1200,10,10,41,4,64,17
c1201,54,54,98,208,98,24
c1202,40,40,72,11,39,20
c1203,54,54,36,14,94,48
c1204,8,8,2,6,116,28
c1205,41,41,63,24,138,31
c1206,57,57,89,88,198,58
c1207,32,32,35,4,92,11
c1208,29,29,68,107,106,25
c1209,24,24,27,20,135,45
c1210,12,12,2,0,55,14
c1211,7,7,49,27,95,31
c1212,40,40,69,27,102,54
c1213,37,37,47,7,117,25
c1214,28,28,36,39,82,38
c1215,71,71,107,50,94,40
c1216,29,29,28,5,70,19
c1217,36,36,67,37,91,13
c1218,28,28,50,61,94,55
c1219,35,35,74,25,99,19
c1220,10,10,24,25,9,10
c1221,21,21,22,21,66,68
c1222,36,36,48,43,62,11
c1223,10,10,48,45,40,8
c1224,22,22,58,40,40,8
c1225,34,34,78,64,150,26
c1226,19,19,31,8,24,5
c1227,18,18,47,38,88,7
c1228,16,16,27,12,24,2
c1229,21,21,72,24,59,64
c1230,27,27,33,0,34,22
c1231,13,13,24,8,64,16
c1232,60,60,61,26,86,26
c1233,14,14,43,20,76,29
c1234,26,26,50,25,78,14
c1235,118,118,149,172,201,52
c1236,35,35,85,49,108,20
c1237,37,37,50,45,30,23
c1238,30,30,34,30,76,43
c1239,21,21,15,17,50,8
c1240,45,45,65,19,117,60
c1241,19,19,51,21,58,10
c1242,6,6,5,20,62,4
c1243,11,11,27,15,36,30
c1244,24,24,43,45,61,29
c1245,7,7,30,48,43,13
c1246,38,38,35,58,35,14
c1247,13,13,30,58,20,17
c1248,49,49,124,90,197,125
c1249,31,31,35,24,38,16
c1250,22,22,25,21,32,13
c1251,36,36,22,3,124,26
c1252,8,8,32,149,21,2
c1253,35,35,21,10,68,9
c1254,56,56,93,84,179,42
c1255,23,23,30,28,76,14
c1256,7,7,16,8,113,10
c1257,26,26,34,7,48,17
c1258,39,39,24,12,34,17
c1259,38,38,51,16,88,36
c1260,15,15,56,44,44,15
c1261,5,5,47,3,110,19
c1262,23,23,34,9,52,41
c1263,20,20,31,2,50,10
c1264,14,14,23,10,108,30
c1265,30,30,27,32,86,24
c1266,20,20,27,41,66,12
c1267,72,72,104,40,160,33
c1268,37,37,41,23,68,23
c1269,22,22,18,13,70,24
c1270,23,23,58,11,88,26
c1271,34,34,22,55,16,34
c1272,12,12,36,22,39,7
c1273,6,6,8,4,54,5
c1274,17,17,48,13,68,20
c1275,56,56,70,64,132,45
c1276,24,24,40,8,50,14
c1277,15,15,8,14,66,16
c1278,73,73,84,81,114,50
c1279,19,19,53,18,82,20
c1280,10,10,25,54,77,47
c1281,18,18,52,13,20,52
c1282,13,13,2,78,133,24
c1283,13,13,11,15,64,15
c1284,27,27,75,190,82,47
c1285,11,11,66,9,50,15
c1286,12,12,36,37,44,19
c1287,5,5,54,15,112,39
c1288,13,13,48,9,99,13
c1289,10,10,25,3,71,16
c1290,35,35,49,32,96,12
c1291,34,34,83,15,92,57
c1292,29,29,54,51,143,21
c1293,19,19,36,6,96,10
c1294,32,32,41,56,63,23
c1295,11,11,16,7,98,6
c1296,23,23,108,70,246,59
c1297,29,29,45,13,69,19
c1298,31,31,40,42,46,11
c1299,36,36,58,35,87,27
c1300,22,22,21,41,26,3
c1301,42,42,59,21,126,36
c1302,36,36,61,42,72,17
c1303,44,44,54,95,61,31
c1304,24,24,56,44,78,29
c1305,17,17,9,23,34,9
c1306,5,5,35,62,86,19
c1307,11,11,13,3,72,18
c1308,23,23,23,14,53,10
c1309,74,74,71,37,160,35
c1310,27,27,35,29,42,11
c1311,22,22,25,30,39,10
c1312,35,35,58,23,106,25
c1313,7,7,6,8,149,19
c1314,27,27,32,9,82,34
c1315,12,12,16,2,74,9
c1316,19,19,32,23,84,40
c1317,29,29,20,21,62,20
c1318,15,15,12,10,75,11
c1319,32,32,31,18,130,21
c1320,3,3,44,3,64,8
c1321,11,11,22,6,59,9
c1322,29,29,14,23,60,14
c1323,16,16,34,10,37,8
c1324,20,20,28,8,62,7
c1325,35,35,67,82,126,37
c1326,37,37,66,32,88,35
c1327,80,80,103,25,142,62
c1328,21,21,61,0,47,9
c1329,112,112,68,79,120,52
c1330,54,54,14,5,20,69
c1331,28,28,27,8,47,8
c1332,49,49,20,2,66,22
c1333,25,25,76,40,82,21
c1334,27,27,41,16,74,25
c1335,19,19,25,16,32,3
c1336,45,45,67,11,134,32
c1337,23,23,80,10,38,17
c1338,22,22,29,34,30,14
c1339,17,17,28,4,44,12
c1340,24,24,86,69,83,54
c1341,40,40,120,46,126,59
c1342,72,72,85,87,86,34
c1343,17,17,32,29,50,15
c1344,47,47,94,32,130,32
c1345,31,31,90,3,76,25
c1346,24,24,46,0,52,9
c1347,32,32,61,27,52,13
c1348,24,24,89,57,84,63
c1349,54,54,103,5,182,58
c1350,22,22,14,55,36,18
c1351,11,11,8,7,70,35
c1352,6,6,42,3,72,69
c1353,25,25,64,12,51,24
c1354,22,22,24,18,63,16
c1355,73,73,22,29,34,9
c1356,12,12,21,23,61,18
c1357,57,57,86,6,98,11
c1358,28,28,19,16,113,65
c1359,34,34,55,52,105,14
c1360,32,32,31,41,56,16
c1361,14,14,64,12,122,27
c1362,20,20,55,27,128,23
c1363,8,8,5,1,48,21
c1364,76,76,38,33,96,23
c1365,13,13,12,5,78,37
c1366,81,81,136,58,201,56
c1367,23,23,27,28,29,14
c1368,22,22,35,20,56,12
c1369,2,2,12,2,100,184
c1370,21,21,41,41,83,14
c1371,18,18,28,25,60,10
c1372,18,18,47,2,90,17
c1373,10,10,20,76,64,6
c1374,12,12,19,50,32,0
c1375,47,47,91,127,122,38
c1376,44,44,33,33,158,77
c1377,15,15,31,8,112,31
c1378,17,17,21,4,62,18
c1379,51,51,62,16,138,32
c1380,51,51,61,65,77,41
c1381,8,8,14,10,60,14
c1382,10,10,28,6,80,20
c1383,33,33,45,49,128,12
c1384,37,37,107,14,102,31
c1385,20,20,57,3,168,9
c1386,17,17,45,18,24,16
c1387,31,31,41,17,60,24
c1388,25,25,32,33,95,7
c1389,13,13,54,29,46,20
c1390,16,16,38,36,54,30
c1391,47,47,12,3,38,7
c1392,61,61,75,79,130,13
c1393,36,36,38,39,57,22
c1394,32,32,58,22,48,25
c1395,11,11,62,0,50,11
c1396,34,34,60,24,42,12
c1397,9,9,11,4,62,19
c1398,4,4,19,4,96,12
c1399,11,11,2,0,26,48
c1400,31,31,71,28,44,12
c1401,36,36,186,22,301,63
c1402,31,31,52,2,178,40
c1403,14,14,36,8,60,11
c1404,21,21,54,7,75,35
c1405,40,40,60,16,136,31
c1406,35,35,60,34,41,13
c1407,19,19,30,52,34,6
c1408,118,118,201,161,250,60
c1409,26,26,57,86,64,12
c1410,11,11,50,5,90,39
c1411,20,20,15,18,50,7
c1412,17,17,36,45,52,7
c1413,22,22,32,26,66,11
c1414,63,63,71,78,68,41
c1415,14,14,9,22,76,19
c1416,31,31,45,38,73,17
c1417,26,26,44,52,86,19
c1418,41,41,81,15,148,31
c1419,7,7,19,4,24,10
c1420,46,46,46,47,76,15
c1421,9,9,37,19,131,23
c1422,22,22,67,20,218,28
c1423,37,37,44,21,74,9
c1424,21,21,6,34,46,28
c1425,26,26,34,20,70,12
c1426,21,21,67,100,88,18
c1427,10,10,6,7,53,17
c1428,41,41,45,31,94,24
c1429,11,11,10,19,75,14
c1430,24,24,52,35,75,15
c1431,13,13,41,2,72,7
c1432,19,19,19,3,69,13
c1433,28,28,39,41,62,30
c1434,55,55,84,39,150,46
c1435,18,18,39,25,44,8
c1436,31,31,39,4,162,32
c1437,1,1,15,16,8,10
c1438,28,28,28,30,61,8
c1439,26,26,39,13,168,31
c1440,17,17,15,12,16,11
c1441,30,30,26,32,28,17
c1442,28,28,58,33,50,11
c1443,29,29,75,44,116,34
c1444,32,32,32,18,53,13
c1445,25,25,25,20,30,5
c1446,14,14,31,8,163,97
c1447,28,28,80,95,56,8
c1448,7,7,28,37,58,12
c1449,41,41,117,71,231,47
c1450,61,61,66,16,176,73
c1451,31,31,65,24,98,18
c1452,19,19,29,14,79,46
c1453,16,16,30,5,85,12
c1454,36,36,35,51,99,29
c1455,13,13,44,22,101,49
c1456,27,27,69,43,84,8
c1457,13,13,61,47,32,20
c1458,35,35,49,14,78,0
c1459,11,11,30,9,58,3
c1460,36,36,79,37,105,30
c1461,60,60,45,49,164,67
c1462,3,3,29,8,63,7
c1463,19,19,33,27,26,10
c1464,69,69,62,77,203,35
c1465,48,48,67,66,86,22
c1466,22,22,35,12,48,17
c1467,5,5,21,2,84,22
c1468,18,18,20,4,109,41
c1469,56,56,99,28,152,26
c1470,27,27,42,31,56,16
c1471,25,25,54,57,87,21
c1472,17,17,56,9,251,89
c1473,24,24,36,63,61,47
c1474,80,80,149,62,170,36
c1475,24,24,32,53,55,20
c1476,31,31,44,30,46,5
c1477,21,21,36,11,59,12
c1478,38,38,73,50,116,22
c1479,19,19,35,8,158,88
c1480,5,5,24,5,79,38
c1481,34,34,74,68,50,24
c1482,34,34,48,64,116,25
c1483,14,14,26,31,68,19
c1484,56,56,60,69,109,20
c1485,24,24,44,9,90,33
c1486,37,37,44,22,54,21
c1487,19,19,44,33,170,40
c1488,20,20,50,63,80,29
c1489,42,42,54,24,54,6
c1490,28,28,43,24,116,44
c1491,10,10,26,4,50,23
c1492,45,45,107,137,156,28
c1493,11,11,27,2,50,45
c1494,27,27,31,21,117,17
c1495,36,36,68,72,92,32
c1496,19,19,60,40,76,42
c1497,65,65,68,64,117,26
c1498,20,20,42,21,63,35
c1499,10,10,22,20,43,9
c1500,25,25,51,24,49,21
c1501,32,32,44,61,62,15
c1502,14,14,32,11,70,12
c1503,19,19,7,14,108,27
c1504,23,23,46,26,26,7
c1505,6,6,2,4,73,8
c1506,38,38,38,21,68,30
c1507,43,43,96,31,130,21
c1508,53,53,37,100,114,14
c1509,18,18,36,53,54,15
c1510,12,12,77,23,76,29
c1511,35,35,37,26,147,21
c1512,59,59,103,33,116,41
c1513,4,4,49,3,72,10
c1514,18,18,45,26,0,0
c1515,8,8,8,42,32,8
c1516,6,6,24,3,66,16
c1517,12,12,14,5,55,18
c1518,2,2,22,2,76,31
c1519,13,13,44,42,14,8
c1520,44,44,36,38,82,7
c1521,15,15,66,15,80,3
c1522,9,9,13,11,76,9
c1523,23,23,52,19,0,57
c1524,12,12,17,2,68,7
c1525,19,19,13,8,82,13
c1526,11,11,6,11,115,11
c1527,42,42,94,11,159,103
c1528,30,30,53,62,106,24
c1529,4,4,42,4,72,25
c1530,19,19,18,22,39,33
c1531,12,12,18,8,99,10
c1532,28,28,20,33,94,6
c1533,45,45,45,30,99,57
c1534,27,27,108,7,127,45
c1535,49,49,127,28,7,66
c1536,35,35,67,34,99,11
c1537,13,13,28,16,62,13
c1538,13,13,31,7,32,20
c1539,9,9,20,20,75,8
c1540,40,40,19,22,110,44
c1541,10,10,28,12,56,19
c1542,18,18,38,9,121,8
c1543,54,54,32,2,114,39
c1544,20,20,28,7,96,40
c1545,13,13,47,9,120,38
c1546,7,7,38,3,58,6
c1547,37,37,80,45,96,71
c1548,22,22,49,26,84,27
c1549,20,20,22,16,56,5
c1550,14,14,28,7,35,14
c1551,40,40,46,64,92,25
c1552,27,27,55,55,94,45
c1553,32,32,19,42,128,47
c1554,38,38,38,46,162,27
c1555,59,59,128,64,292,66
c1556,14,14,41,23,33,6
c1557,14,14,43,24,36,22
c1558,23,23,20,20,106,9
c1559,50,50,44,36,73,14
c1560,2,2,32,19,32,11
c1561,29,29,36,32,58,22
c1562,18,18,12,11,88,15
c1563,34,34,42,20,118,22
c1564,9,9,45,36,53,11
c1565,17,17,15,4,30,10
c1566,13,13,9,3,136,26
c1567,6,6,24,10,127,24
c1568,37,37,68,41,153,37
c1569,19,19,13,2,57,24
c1570,5,5,22,8,123,19
c1571,13,13,35,13,41,30
c1572,0,0,0,27,36,17
c1573,25,25,62,46,128,25
c1574,15,15,17,38,48,10
c1575,14,14,57,22,122,17
c1576,28,28,9,17,58,44
c1577,54,54,40,54,88,21
c1578,10,10,50,50,68,25
c1579,59,59,24,98,106,22
c1580,27,27,46,83,74,9
c1581,25,25,20,33,54,21
c1582,7,7,15,7,64,16
c1583,5,5,10,5,58,16
c1584,5,5,4,2,95,2
c1585,47,47,105,63,86,26
c1586,6,6,9,9,79,20
c1587,17,17,75,24,46,19
c1588,9,9,66,57,50,27
c1589,24,24,42,51,56,31
c1590,16,16,26,59,68,14
c1591,43,43,28,37,71,23
c1592,19,19,25,50,28,8
c1593,10,10,54,62,18,19
c1594,55,55,64,48,57,23
c1595,24,24,30,56,58,14
c1596,18,18,27,36,112,22
c1597,30,30,30,49,130,31
c1598,17,17,48,15,96,25
c1599,31,31,8,25,67,10
c1600,33,33,51,53,84,16
c1601,25,25,41,30,61,22
c1602,11,11,26,10,114,28
c1603,16,16,83,41,119,71
c1604,16,16,35,34,99,23
c1605,31,31,37,38,100,16
c1606,19,19,67,57,106,50
c1607,27,27,41,13,110,50
c1608,54,54,89,51,186,44
c1609,17,17,25,30,92,15
c1610,45,45,88,106,172,85
c1611,23,23,60,28,50,15
c1612,26,26,45,16,66,11
c1613,33,33,23,28,56,17
c1614,45,45,111,56,152,92
c1615,30,30,43,11,68,6
c1616,10,10,20,27,62,17
c1617,11,11,56,8,55,4
c1618,24,24,33,3,137,0
c1619,15,15,34,59,29,23
c1620,21,21,43,7,30,24
c1621,10,10,18,20,2,6
c1622,61,61,90,48,180,68
c1623,25,25,23,67,89,12
c1624,13,13,60,42,58,19
c1625,5,5,13,1,163,55
c1626,57,57,107,174,128,29
c1627,18,18,57,13,162,21
c1628,9,9,13,5,91,25
c1629,26,26,49,22,106,49
c1630,23,23,42,25,26,13
c1631,10,10,46,44,114,10
c1632,74,74,97,65,334,119
c1633,49,49,44,82,121,28
c1634,8,8,20,14,48,17
c1635,37,37,53,28,120,23
c1636,6,6,14,10,74,16
c1637,14,14,62,49,73,7
c1638,2,2,36,26,184,32
c1639,19,19,14,10,60,15
c1640,4,4,13,45,22,8
c1641,6,6,6,0,36,11
c1642,12,12,60,11,74,29
c1643,15,15,17,16,68,5
c1644,17,17,41,26,47,9
c1645,12,12,22,3,52,7
c1646,30,30,10,15,127,7
c1647,14,14,30,8,84,19
c1648,16,16,27,6,52,106
c1649,44,44,47,16,60,11
c1650,10,10,17,18,84,19
c1651,8,8,34,2,64,30
c1652,16,16,49,10,137,11
c1653,22,22,76,18,148,15
c1654,35,35,37,49,65,15
c1655,9,9,30,6,88,32
c1656,16,16,49,10,102,57
c1657,2,2,42,6,80,12
c1658,12,12,22,10,116,17
c1659,23,23,52,22,78,48
c1660,21,21,35,17,50,30
c1661,52,52,49,31,72,18
c1662,14,14,33,20,121,13
c1663,9,9,19,15,60,16
c1664,34,34,29,17,139,27
c1665,28,28,55,22,64,6
c1666,17,17,51,18,138,32
c1667,23,23,32,27,68,9
c1668,26,26,56,10,79,23
c1669,34,34,41,28,174,77
c1670,46,46,32,35,124,34
c1671,6,6,24,6,68,12
c1672,29,29,35,8,65,39
c1673,25,25,37,16,152,7
c1674,8,8,10,13,38,24
c1675,10,10,9,3,68,7
c1676,25,25,13,12,54,17
c1677,28,28,40,36,40,12
c1678,16,16,28,30,52,10
c1679,16,16,50,37,100,14
c1680,29,29,47,36,79,11
c1681,25,25,40,29,94,24
c1682,22,22,18,69,90,16
c1683,9,9,15,17,41,8
c1684,19,19,62,79,62,27
c1685,14,14,47,8,86,22
c1686,7,7,17,19,2,12
c1687,11,11,37,66,33,10
c1688,31,31,34,44,50,9
c1689,46,46,60,65,70,9
c1690,17,17,12,4,34,42
c1691,17,17,35,37,58,35
c1692,18,18,33,24,78,17
c1693,19,19,59,17,127,25
c1694,35,35,38,42,96,19
c1695,36,36,45,30,94,3
c1696,13,13,56,78,68,13
c1697,46,46,60,67,127,48
c1698,12,12,13,12,48,32
c1699,7,7,25,36,129,17
c1700,13,13,38,22,35,9
c1701,10,10,43,3,74,19
c1702,91,91,140,136,313,51
c1703,32,32,26,12,64,20
c1704,26,26,41,16,171,25
c1705,25,25,51,13,171,37
c1706,11,11,55,29,41,11
c1707,53,53,65,53,97,28
c1708,24,24,74,80,118,29
c1709,16,16,24,12,78,7
c1710,21,21,0,1,4,13
c1711,33,33,55,12,125,32
c1712,3,3,9,9,48,13
c1713,24,24,38,42,70,16
c1714,21,21,45,29,66,6
c1715,28,28,26,31,101,23
c1716,28,28,43,67,52,24
c1717,3,3,6,6,76,14
c1718,29,29,35,30,24,15
c1719,31,31,80,42,99,24
c1720,44,44,66,27,144,38
c1721,34,34,94,40,195,44
c1722,7,7,46,5,49,14
c1723,22,22,27,37,34,9
c1724,53,53,105,31,106,32
c1725,11,11,27,34,49,24
c1726,33,33,65,97,68,21
c1727,16,16,8,2,66,21
c1728,22,22,60,38,63,14
c1729,19,19,19,28,22,9
c1730,1,1,30,4,91,6
c1731,48,48,147,87,143,26
c1732,54,54,79,79,117,19
c1733,32,32,30,26,44,9
c1734,5,5,4,1,96,20
c1735,30,30,53,38,77,24
c1736,26,26,51,20,106,24
c1737,15,15,26,66,52,21
c1738,36,36,66,46,115,22
c1739,25,25,30,19,65,31
c1740,22,22,46,31,68,36
c1741,22,22,76,8,169,66
c1742,16,16,33,24,48,11
c1743,69,69,49,73,85,30
c1744,40,40,33,28,52,64
c1745,23,23,23,2,93,14
c1746,19,19,64,19,198,53
c1747,35,35,49,39,105,17
c1748,40,40,119,92,98,24
c1749,53,53,74,136,106,58
c1750,26,26,37,67,77,23
c1751,17,17,16,6,46,10
c1752,21,21,24,23,34,35
c1753,29,29,90,82,210,34
c1754,6,6,12,5,115,15
c1755,21,21,43,16,159,20
c1756,7,7,21,9,37,11
c1757,56,56,55,85,22,11
c1758,15,15,55,69,90,14
c1759,111,111,116,57,204,26
c1760,24,24,35,3,74,12
c1761,4,4,24,3,58,45
c1762,39,39,65,81,77,21
c1763,20,20,25,24,46,18
c1764,52,52,52,84,136,54
c1765,46,46,52,63,88,14
c1766,11,11,12,2,72,27
c1767,2,2,18,16,44,24
c1768,29,29,30,47,46,11
c1769,22,22,23,42,41,9
c1770,27,27,61,5,95,23
c1771,6,6,21,47,52,9
c1772,14,14,10,4,37,13
c1773,23,23,36,28,106,24
c1774,41,41,28,18,58,20
c1775,5,5,7,7,77,28
c1776,9,9,66,21,254,99
c1777,28,28,35,31,100,27
c1778,16,16,26,20,102,14
c1779,22,22,52,16,60,27
c1780,21,21,22,49,36,26
c1781,9,9,10,14,111,18
c1782,21,21,41,20,58,18
c1783,13,13,24,8,59,4
c1784,32,32,26,30,31,11
c1785,38,38,36,38,86,17
c1786,8,8,41,48,42,12
c1787,67,67,67,44,135,43
c1788,17,17,32,67,74,13
c1789,28,28,33,33,111,33
c1790,15,15,21,5,86,8
c1791,15,15,18,4,50,12
c1792,25,25,79,23,90,19
c1793,32,32,28,36,50,34
c1794,21,21,40,7,89,22
c1795,20,20,52,120,45,9
